Open,Close,High,Low,Volume,Date
69.12,69.2,69.37,68.75,,01/10/18
68,68.82,69.29,67.7,,01/09/18
67.8,67.78,67.99,67.44,,01/08/18
67.97,67.62,68.11,67.26,,01/05/18
67.89,68.07,68.27,67.62,,01/04/18
66.54,67.84,68.03,66.4,,01/03/18
66.55,66.57,67.29,66.24,,01/02/18
66.15,66.87,66.98,66.15,,12/29/17
66.43,66.72,66.85,66.23,,12/28/17
66.76,66.44,66.94,66.03,,12/27/17
65.2,67.02,67.1,65,,12/26/17
64.63,65.25,65.28,64.38,,12/22/17
64.49,64.9,64.93,64.2,,12/21/17
63.83,64.56,64.6,63.67,,12/20/17
63.41,63.8,63.91,63.3,,12/19/17
63.36,63.41,63.91,63,,12/18/17
63.39,63.23,63.68,63.08,,12/15/17
62.81,63.31,63.5,62.01,,12/14/17
63.8,62.44,64.32,62.36,,12/13/17
64.66,63.34,65.83,63.07,,12/12/17
63.29,64.69,64.93,62.99,,12/11/17
62.08,63.4,63.64,62.01,,12/08/17
61.3,62.2,62.26,61.15,,12/07/17
62.64,61.22,62.93,61.13,,12/06/17
62.45,62.86,63.15,62.12,,12/05/17
63.5,62.45,63.68,62.31,,12/04/17
62.74,63.73,64.32,62.59,,12/01/17
63.28,63.57,64.21,63.21,,11/30/17
63.3,63.11,64.07,62.5,,11/29/17
63.78,63.61,63.89,63.1,,11/28/17
63.8,63.84,63.99,63.1,,11/27/17
63.35,63.86,63.95,63.28,,11/24/17
63.24,63.55,63.57,62.88,,11/23/17
62.78,63.32,63.43,62.62,,11/22/17
62.1,62.57,62.87,62.07,,11/21/17
62.8,62.22,62.8,61.44,,11/20/17
61.41,62.72,62.92,61.08,,11/17/17
61.88,61.36,62.15,61.25,,11/16/17
61.55,61.87,62.13,61.3,,11/15/17
63.06,62.21,63.17,61.21,,11/14/17
63.68,63.16,63.77,62.61,,11/13/17
63.8,63.52,64.27,63.35,,11/10/17
63.52,63.93,64.25,63.26,,11/09/17
63.69,63.49,64.64,62.95,,11/08/17
64.12,63.69,64.65,63.5,,11/07/17
62.27,64.27,64.44,62.08,,11/06/17
60.88,62.07,62.23,60.6,,11/03/17
60.5,60.62,60.86,60.02,,11/02/17
0,60.49,61.7,60,,11/01/17
60.86,61.37,61.41,60.53,,10/31/17
60.66,60.9,61,60.14,,10/30/17
59.37,60.44,60.65,58.82,,10/27/17
58.42,59.3,59.55,58.05,,10/26/17
58.44,58.44,58.74,57.85,,10/25/17
57.41,58.33,58.57,57.04,,10/24/17
57.95,57.37,58.05,57.27,,10/23/17
57.32,57.75,57.94,56.6,,10/20/17
58.24,57.23,58.3,57.02,,10/19/17
58.16,58.15,58.54,57.74,,10/18/17
57.78,57.88,58.35,57.18,,10/17/17
57.28,57.82,58.47,57.12,,10/16/17
56.44,57.17,57.57,56.34,,10/13/17
56.74,56.25,56.83,55.88,,10/12/17
56.56,56.94,57.09,56.14,,10/11/17
55.78,56.61,56.91,55.73,,10/10/17
55.5,55.79,55.98,55.06,,10/09/17
56.99,55.62,57.28,55.13,,10/06/17
55.77,57,57.24,55.7,,10/05/17
55.67,55.8,56.2,55.38,,10/04/17
56.1,56,56.4,55.7,,10/03/17
56.73,56.12,56.76,55.5,,10/02/17
57.6,56.79,57.8,57.14,,09/29/17
57.7,57.41,58.65,56.85,,09/28/17
58.57,57.9,58.89,57.57,,09/27/17
59.05,58.44,59.49,57.77,,09/26/17
56.87,59.02,59.25,56.7,,09/25/17
56.5,56.86,56.91,56.22,,09/22/17
56.17,56.43,56.53,55.76,,09/21/17
55.35,56.29,56.48,55.26,,09/20/17
55.48,55.14,55.89,54.89,,09/19/17
55.59,55.48,55.95,54.82,,09/18/17
55.29,55.62,55.85,54.86,,09/15/17
55.02,55.47,55.99,54.93,,09/14/17
54.18,55.16,55.21,54.03,,09/13/17
53.77,54.27,54.44,53.42,,09/12/17
53.82,53.84,54.14,53.04,,09/11/17
54.54,53.78,54.87,53.57,,09/08/17
54.13,54.49,54.67,53.89,,09/07/17
53.16,54.2,54.31,53.09,,09/06/17
52.3,53.38,53.66,52.09,,09/05/17
52.85,52.34,52.85,51.99,,09/04/17
52.84,52.75,52.95,52.24,,09/01/17
50.58,52.38,52.43,50.56,,08/31/17
51.97,50.86,52.01,50.58,,08/30/17
52.04,52,52.19,51.36,,08/29/17
52.38,51.89,52.84,51.52,,08/28/17
52.3,52.41,52.68,51.93,,08/25/17
52.55,52.04,52.71,51.61,,08/24/17
51.68,52.57,52.63,51.45,,08/23/17
51.78,51.87,52.28,51.39,,08/22/17
53,51.66,53,51.3,,08/21/17
50.89,52.72,52.96,50.78,,08/18/17
50.4,51.03,51.12,50,,08/17/17
50.98,50.27,51.4,50.15,,08/16/17
50.65,50.8,51.15,50.02,,08/15/17
52.02,50.73,52.38,50.55,,08/14/17
51.94,52.1,52.28,51.3,,08/11/17
52.72,51.9,53.64,51.67,,08/10/17
51.99,52.7,52.85,51.81,,08/09/17
52.24,52.14,52.73,51.82,,08/08/17
52.39,52.37,52.53,51.37,,08/07/17
51.97,52.42,52.52,51.43,,08/04/17
52.24,52.01,52.89,51.77,,08/03/17
51.38,52.36,52.43,51.18,,08/02/17
52.7,51.78,52.93,50.88,,08/01/17
52.6,52.65,52.92,52.2,,07/31/17
51.6,52.52,52.7,51.31,,07/28/17
50.86,51.49,51.64,50.5,,07/27/17
50.63,50.97,51.06,50.07,,07/26/17
48.64,50.2,50.91,48.63,,07/25/17
47.96,48.6,48.77,47.68,,07/24/17
49.33,48.06,49.65,47.81,,07/21/17
49.65,49.3,50.19,49.19,,07/20/17
48.7,49.7,49.81,48.58,,07/19/17
48.4,48.84,49.41,48.24,,07/18/17
49.14,48.42,49.26,48.31,,07/17/17
48.37,48.91,49.11,48.15,,07/14/17
47.7,48.42,48.53,47.18,,07/13/17
48.21,47.74,48.79,47.35,,07/12/17
46.99,47.52,48.21,46.29,,07/11/17
46.84,46.88,47.38,46.11,,07/10/17
47.76,46.71,47.76,46.28,,07/07/17
48.28,48.11,49.18,47.77,,07/06/17
49.67,47.79,49.84,47,,07/05/17
49.63,49.61,49.9,49.29,,07/04/17
48.95,49.68,49.71,48.54,,07/03/17
47.46,48.77,48.12,47.46,,06/30/17
47.39,47.42,48.03,47.14,,06/29/17
46.25,47.31,47.47,46.25,,06/28/17
45.85,46.65,47.06,45.79,,06/27/17
45.63,45.83,46.24,45.04,,06/26/17
45.28,45.54,45.75,45.03,,06/23/17
44.81,45.22,45.79,44.53,,06/22/17
45.89,44.82,46.63,44.35,,06/21/17
46.96,46.02,47.23,45.42,,06/20/17
47.21,46.91,47.76,46.77,,06/19/17
46.82,47.37,47.61,46.81,,06/16/17
46.8,46.92,47.2,46.7,,06/15/17
48.18,47,48.69,46.74,,06/14/17
48.32,48.72,48.82,47.87,,06/13/17
48.06,48.29,49.15,48.01,,06/12/17
47.79,48.15,48.56,47.4,,06/09/17
48.26,47.86,48.6,47.56,,06/08/17
49.97,48.06,50.14,47.96,,06/07/17
49.57,50.12,50.3,49,,06/06/17
49.87,49.47,50.74,49.04,,06/05/17
50.23,49.95,50.52,48.95,,06/02/17
51.17,50.63,51.45,50.23,,06/01/17
51.92,50.31,51.92,49.81,,05/31/17
52.25,51.84,52.35,51.19,,05/30/17
52.24,52.29,52.61,51.86,,05/29/17
51.38,52.15,52.3,50.71,,05/26/17
54.15,51.46,54.67,51.03,,05/25/17
54.14,53.96,54.62,53.66,,05/24/17
53.87,54.15,54.43,53.2,,05/23/17
53.85,53.87,54.37,53.66,,05/22/17
52.57,53.61,53.82,52.55,,05/19/17
52.19,52.51,52.74,51.11,,05/18/17
51.2,52.21,52.61,51.04,,05/17/17
51.88,51.65,52.36,51.1,,05/16/17
50.89,51.82,52.63,50.74,,05/15/17
50.76,50.84,51.09,50.33,,05/12/17
50.28,50.77,51.16,50.25,,05/11/17
48.95,50.22,50.63,48.81,,05/10/17
49.44,48.73,49.72,48.39,,05/09/17
49.27,49.34,49.92,48.48,,05/08/17
48.45,49.1,49.63,46.64,,05/05/17
50.59,48.38,50.73,48.16,,05/04/17
50.99,50.79,51.14,50.2,,05/03/17
51.39,50.46,52.16,50.14,,05/02/17
51.88,51.52,51.97,51.22,,05/01/17
51.58,52.05,52.12,51.31,,04/28/17
51.57,51.44,51.76,50.45,,04/27/17
51.81,51.82,52.46,51.38,,04/26/17
51.6,52.1,52.39,51.3,,04/25/17
52.11,51.6,52.57,51.42,,04/24/17
53,51.96,53.29,51.57,,04/21/17
53.09,52.99,53.55,52.68,,04/20/17
54.78,52.93,55.2,52.58,,04/19/17
55.39,54.89,55.48,54.61,,04/18/17
55.55,55.36,55.98,55.29,,04/17/17
55.66,55.89,56.06,55.56,,04/13/17
56.28,55.86,56.65,55.5,,04/12/17
56.08,56.23,56.3,55.45,,04/11/17
55.19,55.98,56.05,55.19,,04/10/17
54.88,55.24,56.08,54.57,,04/07/17
54.13,54.89,55,54.02,,04/06/17
54.22,54.36,55.09,53.97,,04/05/17
53.18,54.17,54.38,52.73,,04/04/17
53.62,53.12,53.74,53.03,,04/03/17
52.83,53.53,53.45,52.35,,03/31/17
52.39,52.96,53.1,52.03,,03/30/17
51.43,52.42,52.48,51.36,,03/29/17
50.77,51.33,51.87,50.77,,03/28/17
51.03,50.75,51.1,50.03,,03/27/17
50.64,50.8,51.06,50.4,,03/24/17
50.83,50.56,51.1,50.25,,03/23/17
50.86,50.64,50.98,49.71,,03/22/17
51.7,50.96,52.22,50.73,,03/21/17
51.8,51.62,51.94,51.01,,03/20/17
51.74,51.76,52.18,51.53,,03/17/17
52.08,51.74,52.65,51.5,,03/16/17
51.5,51.81,52.15,51.36,,03/15/17
51.34,50.92,51.86,50.25,,03/14/17
51.49,51.35,51.7,50.85,,03/13/17
52.33,51.37,53.02,51.14,,03/10/17
53.49,52.19,53.86,51.5,,03/09/17
55.63,53.11,55.77,52.93,,03/08/17
55.95,55.92,56.65,55.56,,03/07/17
55.8,56.01,56.25,55.32,,03/06/17
55.18,55.9,55.95,55.09,,03/03/17
56.31,55.08,56.44,55.03,,03/02/17
56.45,56.36,57.05,56.24,,03/01/17
56.02,55.59,56.15,55.23,,02/28/17
55.96,55.93,56.77,55.86,,02/27/17
56.4,55.99,56.66,55.74,,02/24/17
56.2,56.58,57.26,56.18,,02/23/17
56.74,55.84,57.01,55.64,,02/22/17
56.17,56.66,57.31,56.1,,02/21/17
55.9,56.18,56.42,55.7,,02/20/17
55.73,55.81,55.88,55.1,,02/17/17
55.74,55.65,56.24,55.13,,02/16/17
55.82,55.75,56.25,55.56,,02/15/17
55.75,55.97,56.46,55.53,,02/14/17
56.68,55.59,56.81,55.41,,02/13/17
55.66,56.7,56.88,55.59,,02/10/17
55.3,55.63,55.92,55.23,,02/09/17
54.5,55.12,55.68,54.44,,02/08/17
55.91,55.05,55.98,54.58,,02/07/17
56.85,55.72,57.13,55.65,,02/06/17
56.92,56.81,57.3,56.39,,02/03/17
56.53,56.56,57.45,56.33,,02/02/17
55.55,56.8,56.83,55.36,,02/01/17
55.25,55.7,56,54.9,,01/31/17
55.47,55.23,55.7,54.97,,01/30/17
56.09,55.52,56.5,54.86,,01/27/17
55.39,56.24,56.55,55.21,,01/26/17
55.24,55.08,55.65,54.75,,01/25/17
55.42,55.44,55.87,55.07,,01/24/17
55.7,55.23,55.75,54.65,,01/23/17
54.33,55.49,55.8,54.18,,01/20/17
54.29,54.16,54.77,53.9,,01/19/17
55.48,53.92,55.9,53.77,,01/18/17
55.74,55.47,56.95,55.4,,01/17/17
55.64,55.86,55.92,55.19,,01/16/17
56,55.45,56.21,55.28,,01/13/17
55.19,56.01,56.43,55.01,,01/12/17
53.8,55.1,55.67,53.7,,01/11/17
54.95,53.64,55.36,53.58,,01/10/17
56.81,54.94,57,54.74,,01/09/17
56.88,57.1,57.47,56.28,,01/06/17
56.35,56.89,57.35,56.01,,01/05/17
55.73,56.46,56.55,55.33,,01/04/17
57.05,55.47,58.37,55.3,,01/03/17
57,56.82,57.2,56.46,,12/30/16
56.01,56.14,56.63,55.91,,12/29/16
56.06,56.22,56.56,55.89,,12/28/16
55.18,56.09,57.15,55.04,,12/27/16
54.84,55.16,55.25,54.26,,12/23/16
54.55,55.05,55.23,54.05,,12/22/16
55.52,54.46,55.87,54.32,,12/21/16
55.02,55.35,55.92,54.75,,12/20/16
55.4,54.92,55.8,54.69,,12/19/16
54.11,55.21,55.38,53.71,,12/16/16
53.76,54.02,54.5,53.15,,12/15/16
55.16,53.9,55.81,53.52,,12/14/16
55.7,55.72,56.44,55.13,,12/13/16
55.88,55.69,57.89,55.11,,12/12/16
53.97,54.33,54.46,53.77,,12/09/16
53.15,53.89,54.05,52.81,,12/08/16
53.94,53,54.23,52.92,,12/07/16
54.5,53.93,54.94,53.51,,12/06/16
54.4,54.94,55.33,53.77,,12/05/16
53.88,54.46,54.5,52.84,,12/02/16
51.72,53.94,54.53,51.51,,12/01/16
46.54,50.47,50.49,46.51,,11/30/16
48.07,46.38,48.1,45.92,,11/29/16
46.71,48.24,48.81,46.28,,11/28/16
48.96,47.24,49.02,46.85,,11/25/16
49.03,49,49.21,48.76,,11/24/16
49.2,48.95,49.5,48.56,,11/23/16
49.25,49.12,49.96,48.14,,11/22/16
46.92,48.9,49.15,46.92,,11/21/16
46.05,46.86,0,0,,11/18/16
46.44,46.49,47.62,45.97,,11/17/16
46.88,46.63,47.56,46.25,,11/16/16
44.7,46.95,47.25,44.67,,11/15/16
44.54,44.43,44.99,43.57,,11/14/16
45.8,44.75,45.89,44.19,,11/11/16
46.36,45.84,46.92,45.56,,11/10/16
46.04,46.36,46.95,44.4,,11/09/16
46.3,46.04,46.69,45.6,,11/08/16
45.7,46.15,46.38,45.38,,11/07/16
46.43,45.58,46.56,45.08,,11/04/16
47.15,46.35,47.52,45.99,,11/03/16
47.9,46.86,48.02,46.46,,11/02/16
0,48.14,49.26,47.72,,11/01/16
49.41,48.3,49.72,47.98,,10/31/16
50.41,49.71,50.58,49.31,,10/28/16
50.05,50.47,50.9,49.83,,10/27/16
50.26,49.98,50.69,49.65,,10/26/16
51.44,50.79,51.83,50.22,,10/25/16
51.89,51.46,52.01,50.5,,10/24/16
51.4,51.78,51.94,51.12,,10/21/16
52.6,51.38,52.72,51.17,,10/20/16
52.13,52.67,53.14,52.09,,10/19/16
51.72,51.68,52.15,51.25,,10/18/16
51.93,51.52,52.29,51.16,,10/17/16
52.06,51.95,52.55,51.5,,10/14/16
51.6,52.03,52.15,50.92,,10/13/16
52.48,51.81,52.87,51.61,,10/12/16
53.11,52.41,53.32,52.12,,10/11/16
51.63,53.14,53.73,51.3,,10/10/16
52.72,51.93,52.84,51.33,,10/07/16
51.76,52.51,52.75,51.32,,10/06/16
51.22,51.86,52.09,51.22,,10/05/16
50.93,50.87,51.55,50.34,,10/04/16
50.02,50.89,51.14,49.74,,10/03/16
49.18,50.19,49.25,48.21,,09/30/16
48.87,49.24,49.81,47.99,,09/29/16
46.14,48.69,48.96,45.7,,09/28/16
47.06,45.97,47.28,45.63,,09/27/16
46.05,47.35,47.66,45.74,,09/26/16
47.42,45.89,48.26,45.65,,09/23/16
46.99,47.65,47.83,46.99,,09/22/16
46.45,46.83,47.14,46.38,,09/21/16
45.91,45.88,46.3,45.09,,09/20/16
46.01,45.95,46.93,45.85,,09/19/16
46.31,45.77,46.41,45.48,,09/16/16
46.06,46.59,47,45.67,,09/15/16
47.33,45.85,47.48,45.7,,09/14/16
48.17,47.1,48.22,46.96,,09/13/16
47.81,48.32,48.63,46.9,,09/12/16
49.63,48.01,49.7,47.76,,09/09/16
48.55,49.99,50.14,48.21,,09/08/16
47.2,47.98,48.56,46.97,,09/07/16
47.43,47.26,47.99,46.29,,09/06/16
46.7,47.63,49.4,46.4,,09/05/16
45.79,46.83,47.02,45.41,,09/02/16
46.98,45.45,47.24,45.32,,09/01/16
48.29,47.04,48.42,46.96,,08/31/16
49.25,48.37,49.76,48.23,,08/30/16
49.54,49.26,49.6,49.41,,08/29/16
49.66,49.92,50.76,49.12,,08/26/16
49.03,49.67,49.78,48.7,,08/25/16
49.57,49.05,49.87,48.68,,08/24/16
49.04,49.96,50.21,48.48,,08/23/16
50.7,49.16,50.7,49.07,,08/22/16
50.96,50.88,51.22,50.32,,08/19/16
49.76,50.89,51.05,49.52,,08/18/16
48.88,49.85,49.93,48.55,,08/17/16
48.22,49.23,49.04,48.8,,08/16/16
47.14,48.35,48.54,46.84,,08/15/16
46.18,46.97,47.25,45.74,,08/12/16
43.78,46.04,46.3,43.46,,08/11/16
44.92,44.05,45.68,43.81,,08/10/16
45.25,44.98,45.77,44.76,,08/09/16
44.34,45.39,45.71,44.24,,08/08/16
44.18,44.27,44.49,43.51,,08/05/16
43.36,44.29,44.34,42.51,,08/04/16
41.94,43.1,43.47,41.56,,08/03/16
42.23,41.8,43.18,41.51,,08/02/16
43.11,42.14,43.85,41.87,,08/01/16
42.61,43.53,42.83,41.8,,07/29/16
43.53,42.7,43.72,42.56,,07/28/16
44.55,43.47,44.91,43.27,,07/27/16
44.82,44.87,44.96,44.14,,07/26/16
45.7,44.72,45.87,44.55,,07/25/16
46.21,45.69,46.5,45.17,,07/22/16
47.17,46.2,47.56,46.05,,07/21/16
46.76,47.17,47.49,45.9,,07/20/16
46.93,46.66,47.49,46.53,,07/19/16
47.92,46.96,47.95,46.5,,07/18/16
47.03,47.61,48.25,46.65,,07/15/16
46.59,47.37,47.47,46.34,,07/14/16
48.13,46.26,48.2,46.09,,07/13/16
46.17,48.47,48.57,46.09,,07/12/16
46.49,46.25,47.1,45.9,,07/11/16
46.6,46.76,47.23,46.15,,07/08/16
49.12,46.4,49.59,46.15,,07/07/16
48.06,48.8,49.31,47.17,,07/06/16
50.03,47.96,50.05,47.54,,07/05/16
50.6,50.1,50.75,50.03,,07/04/16
49.9,50.35,50.66,49.25,,07/01/16
50.21,49.68,50.28,49.47,,06/30/16
48.84,50.61,50.74,48.62,,06/29/16
47.61,48.58,48.79,47.47,,06/28/16
48.43,47.16,48.9,46.69,,06/27/16
50.69,48.41,50.74,47.54,,06/24/16
50.14,50.91,51.18,49.89,,06/23/16
51.06,49.88,51.24,49.18,,06/22/16
50.43,50.62,51.1,49.46,,06/21/16
49.42,50.65,50.68,49.24,,06/20/16
47.28,49.17,49.4,47.25,,06/17/16
48.56,47.19,48.77,46.94,,06/16/16
49.22,48.97,49.8,48.39,,06/15/16
49.89,49.83,50.05,49.2,,06/14/16
50.42,50.35,50.79,49.61,,06/13/16
51.91,50.54,52.1,50.33,,06/10/16
52.74,51.95,52.86,51.53,,06/09/16
51.41,52.51,52.8,51.32,,06/08/16
50.46,51.44,51.54,50.28,,06/07/16
49.83,50.55,50.83,49.72,,06/06/16
49.95,49.64,50.33,49.3,,06/03/16
49.63,50.04,50.3,48.84,,06/02/16
49.65,49.72,50,48.65,,06/01/16
49.7,49.69,50.05,49.23,,05/31/16
49.43,49.76,49.83,48.92,,05/30/16
49.42,49.32,49.55,48.69,,05/27/16
49.76,49.59,50.51,49.25,,05/26/16
49.16,49.74,49.96,48.91,,05/25/16
48.35,48.61,49.24,47.8,,05/24/16
48.72,48.35,48.84,47.58,,05/23/16
48.9,48.72,49.39,48.07,,05/20/16
48.67,48.81,48.88,47.38,,05/19/16
49.36,48.93,49.85,48.45,,05/18/16
49.03,49.28,49.75,48.57,,05/17/16
47.8,48.97,49.47,47.77,,05/16/16
47.85,47.83,48.12,47.26,,05/13/16
47.32,48.08,48.19,46.8,,05/12/16
45.59,47.6,47.75,44.8,,05/11/16
43.49,45.52,45.7,43.33,,05/10/16
45.75,43.63,46.48,43.43,,05/09/16
45.16,45.37,46.12,44.19,,05/06/16
45.08,45.01,46.77,44.65,,05/05/16
45.21,44.62,46.01,44.19,,05/04/16
45.8,44.97,46.4,44.62,,05/03/16
47.37,45.83,47.4,45.72,,05/02/16
47.9,47.37,48.5,47.41,,04/29/16
47.1,48.14,48.19,46.74,,04/28/16
46.26,47.18,47.45,45.63,,04/27/16
44.69,45.74,46.49,44.36,,04/26/16
45.13,44.48,45.59,44.26,,04/25/16
44.75,45.11,45.9,44.3,,04/22/16
45.54,44.53,46.18,44.44,,04/21/16
43.52,45.8,45.88,42.81,,04/20/16
43.14,44.03,44.5,42.6,,04/19/16
41.8,42.91,43.43,40.1,,04/18/16
43.8,43.1,44.05,42.28,,04/15/16
44.01,43.84,44.62,43.29,,04/14/16
44.44,44.18,44.94,43.76,,04/13/16
42.7,44.69,44.81,42.56,,04/12/16
42,42.83,43.06,41.41,,04/11/16
39.68,41.94,42.01,39.62,,04/08/16
39.9,39.43,40.29,38.7,,04/07/16
38.4,39.84,39.94,38.34,,04/06/16
37.5,37.87,38.44,37.27,,04/05/16
38.69,37.69,38.92,37.5,,04/04/16
40.14,38.67,40.43,38.55,,04/01/16
39.12,39.6,40,38.74,,03/31/16
39.42,39.26,40.61,39.09,,03/30/16
40.19,39.14,40.25,38.76,,03/29/16
40.58,40.27,41,39.64,,03/28/16
40.4,40.44,40.64,39.22,,03/24/16
41.56,40.47,41.82,40.42,,03/23/16
41.47,41.79,42.08,40.97,,03/22/16
41.31,41.54,41.88,40.48,,03/21/16
41.38,41.2,42.54,41.07,,03/18/16
40.45,41.54,41.6,40.41,,03/17/16
39.14,40.33,40.44,38.83,,03/16/16
39.67,38.74,39.74,38.32,,03/15/16
40.25,39.53,40.65,38.82,,03/14/16
40.33,40.39,41.03,40.02,,03/11/16
40.89,40.05,41.01,39.63,,03/10/16
39.65,41.07,41.18,39.39,,03/09/16
40.71,39.65,41.48,39.31,,03/08/16
38.88,40.84,41.04,38.87,,03/07/16
37.04,38.72,38.95,36.82,,03/04/16
37.05,37.07,37.37,36.35,,03/03/16
36.62,36.93,37.4,36.1,,03/02/16
36.6,36.81,37.25,35.95,,03/01/16
35.1,35.97,36.23,34.83,,02/29/16
35.1,35.1,37,34.73,,02/26/16
34.39,35.29,35.74,33.29,,02/25/16
32.98,34.41,34.67,32.37,,02/24/16
34.54,33.27,35.11,32.9,,02/23/16
33.25,34.69,34.97,32.85,,02/22/16
33.88,33.01,34.46,32.68,,02/19/16
34.91,34.28,35.73,33.79,,02/18/16
32.54,34.5,34.99,31.82,,02/17/16
34.51,32.18,35.55,31.92,,02/16/16
32.77,33.39,34.09,32.67,,02/15/16
31.31,33.36,33.44,30.85,,02/12/16
30.83,30.06,31.35,29.92,,02/11/16
30.95,30.84,31.9,30.35,,02/10/16
33.17,30.32,33.56,30.28,,02/09/16
33.99,32.88,34.68,32.77,,02/08/16
34.39,34.06,35.14,33.81,,02/05/16
35.32,34.46,35.84,34.15,,02/04/16
32.41,35.04,35.53,32.3,,02/03/16
34.18,32.72,34.18,32.23,,02/02/16
35.85,34.24,36.25,33.92,,02/01/16
34.08,35.99,35,33.59,,01/29/16
32.84,33.89,35.84,32.56,,01/28/16
31.2,33.1,33.49,30.83,,01/27/16
30.01,31.8,32.72,29.27,,01/26/16
32.1,30.5,32.81,30,,01/25/16
29.62,32.18,32.3,29.29,,01/22/16
27.99,29.25,29.84,27.29,,01/21/16
28.66,27.88,28.75,27.1,,01/20/16
28.7,28.76,30.24,28.6,,01/19/16
28.73,28.55,29.58,27.67,,01/18/16
31,28.94,31.02,28.82,,01/15/16
30.26,31.03,31.23,29.73,,01/14/16
30.82,30.31,31.92,29.96,,01/13/16
31.54,30.86,32.38,30.34,,01/12/16
33.34,31.55,33.38,31.17,,01/11/16
34.02,33.55,34.72,32.78,,01/08/16
34.52,33.75,34.74,32.16,,01/07/16
36.64,34.23,36.67,34.13,,01/06/16
37.27,36.42,37.57,36.24,,01/05/16
37.85,37.22,38.99,36.77,,01/04/16
